fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,2;1,1",2,144,6600,58,2.88890666,15.08954618
"2;24,48;1,2;1,1",2,144,6600,59,2.96058322,15.08971766
"2;24,48;1,2;1,1",2,144,6600,60,2.96074543,15.0895618
"2;24,48;1,2;1,1",2,144,6600,61,2.96083944,15.08947534
"2;24,48;1,2;1,1",2,144,6600,62,2.96051264,15.08977953
"2;24,48;1,2;1,1",2,144,6600,63,2.96086592,15.08944001
"2;24,48;1,2;1,1",2,144,6600,64,2.96086516,15.08943334
"2;24,48;1,2;1,1",2,144,6600,65,2.96066587,15.08963546
"2;24,48;1,2;1,1",2,144,6600,66,2.96093346,15.08937341
"2;24,48;1,2;1,1",2,144,6600,67,2.89632919,15.08955072
"2;24,48;1,2;1,1",2,144,6600,68,2.8964558,15.08953477
"2;24,48;1,2;1,1",2,144,6600,69,2.89621447,15.08966543
"2;24,48;1,2;1,1",2,144,6600,70,2.89644018,15.08943973
"2;24,48;1,2;1,1",2,144,6600,71,2.96091829,15.0894343
"2;24,48;1,2;1,1",2,144,6600,72,2.96081038,15.08950183
"2;24,48;1,2;1,1",2,144,6600,73,2.96075196,15.08955037
"2;24,48;1,2;1,1",2,144,6600,74,2.96076255,15.08953917
"2;24,48;1,2;1,1",2,144,6600,75,2.9606915,15.08960066
"2;24,48;1,2;1,1",2,144,6600,76,2.96090599,15.08944655
"2;24,48;1,2;1,1",2,144,6600,77,2.96080089,15.08950718
"2;24,48;1,2;1,1",2,144,6600,78,2.96068605,15.08962391
"2;24,48;1,2;1,1",2,144,6600,79,2.89633274,15.08954716
"2;24,48;1,2;1,1",2,144,6600,80,2.89638563,15.08950843
"2;24,48;1,2;1,1",2,144,6600,81,2.89648336,15.08939655
"2;24,48;1,2;1,1",2,144,6600,82,2.89615275,15.08973378
"2;24,48;1,2;1,1",2,144,6600,83,2.96086616,15.08943421
"2;24,48;1,2;1,1",2,144,6600,84,2.90342292,15.08940167
"2;24,48;1,2;1,1",2,144,6600,85,2.90339009,15.08948594
"2;24,48;1,2;1,1",2,144,6600,86,2.90339968,15.08946266
"2;24,48;1,2;1,1",2,144,6600,87,2.90338594,15.08944622
"2;24,48;1,2;1,1",2,144,6600,88,2.90333357,15.08951087
"2;24,48;1,2;1,1",2,144,6600,89,2.90323996,15.08959368
"2;24,48;1,2;1,1",2,144,6600,90,2.90327421,15.08956197
"2;24,48;1,2;1,1",2,144,6600,91,2.83938979,15.08952504
