topology,nb_roots,nb_proc,size,rank,communication_time,computation_time
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5291,0.5486686,0.29256447
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,1942,0.54834788,0.29287482
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3398,0.54735399,0.29385127
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2670,0.54832656,0.29291136
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4523,0.54815233,0.29307104
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2654,0.5480329,0.29323359
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4785,0.54824303,0.29301301
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2129,0.54763155,0.2935934
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7294,0.54812129,0.29313072
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8078,0.54916572,0.29211329
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3950,0.54744992,0.29376696
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3127,0.54835247,0.29289262
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3974,0.54838732,0.29286817
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2763,0.54886828,0.29243663
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5565,0.54892825,0.29235038
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4823,0.54828402,0.29298252
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8033,0.54858494,0.29268873
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7026,0.54621471,0.29502007
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8265,0.5491438,0.29213238
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8358,0.54870042,0.29254721
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4793,0.54814985,0.29312144
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7330,0.54690292,0.29432763
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5524,0.54858405,0.29274234
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8544,0.54941057,0.29189579
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6595,0.54633166,0.29491323
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4965,0.54924816,0.29206809
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4873,0.54816501,0.29313972
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3434,0.54684135,0.29439505
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2750,0.54994781,0.29133243
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2656,0.55069722,0.29064482
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7671,0.54769378,0.29359118
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2569,0.5480572,0.29326099
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8037,0.54925972,0.29208737
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3217,0.54758262,0.29377125
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7400,0.5496898,0.29165938
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4966,0.54724469,0.29405427
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2749,0.54880309,0.29251548
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7438,0.54899826,0.29232521
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6594,0.54684604,0.29449015
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2657,0.54935145,0.29198943
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4609,0.54943961,0.29190016
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4610,0.54937293,0.29200013
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2385,0.54781965,0.29351949
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2215,0.54889356,0.29246761
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3401,0.54900963,0.29231957
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4732,0.54883183,0.29254554
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4872,0.54788586,0.29345647
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7208,0.54820952,0.29314951
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4317,0.54797293,0.29339892
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7115,0.54750079,0.29382834
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2855,0.5470647,0.29432297
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4509,0.54940742,0.29198873
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6694,0.54882021,0.29258727
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3400,0.54849866,0.29289503
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7435,0.54714806,0.29422824
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2230,0.54788095,0.29352693
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2486,0.54757653,0.29378885
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2216,0.54977663,0.2916532
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5200,0.54857302,0.29282465
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3130,0.54910908,0.29232832
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2386,0.54861734,0.29279014
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4602,0.5473614,0.29402644
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2227,0.54965916,0.29180329
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7030,0.54486418,0.29651295
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3129,0.54818619,0.29324085
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3253,0.54812717,0.29331522
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6689,0.54891633,0.29250449
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6960,0.54916248,0.29226546
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6691,0.54679527,0.29459966
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6661,0.54836008,0.29305709
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3704,0.54955783,0.29189572
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,1938,0.54773645,0.29368869
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2031,0.54944513,0.29201916
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5057,0.5484032,0.29301153
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7399,0.54816219,0.29331367
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2228,0.54898781,0.29248365
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5055,0.55029579,0.29115209
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6839,0.54897091,0.29250647
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3703,0.54929647,0.29216933
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2572,0.55073863,0.29077113
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2477,0.54885896,0.29258796
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4796,0.54870857,0.29272973
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2571,0.55052278,0.29100716
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5426,0.54826697,0.29319731
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4069,0.5491881,0.29232233
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5427,0.54893088,0.29247856
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3250,0.54679427,0.29467585
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4521,0.54875451,0.29269873
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6746,0.54763587,0.29383608
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5383,0.54910354,0.29241717
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4550,0.5493143,0.29218552
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4316,0.54972166,0.29184893
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5159,0.54803607,0.29346455
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4734,0.54821287,0.29333011
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6320,0.55049253,0.29104544
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5615,0.5483564,0.29319569
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6134,0.54935184,0.29219775
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6869,0.54995654,0.29156517
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3975,0.54804293,0.29349916
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2839,0.54803596,0.29348291
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6041,0.54999385,0.29156825
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3066,0.5471031,0.29441397
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2395,0.54945661,0.29214334
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7856,0.5490142,0.2925456
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6928,0.55045954,0.29111547
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5708,0.54814262,0.2933744
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2127,0.54892221,0.29262061
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4701,0.5484881,0.29308183
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7949,0.54660683,0.29489929
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7619,0.55047469,0.2910793
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7526,0.54964312,0.29195237
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2838,0.54679072,0.29475374
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7854,0.54986415,0.29170345
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7947,0.54701746,0.29448208
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2475,0.54925551,0.29233794
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6783,0.54933734,0.29224319
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3159,0.54866624,0.29290578
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4795,0.54860227,0.29297447
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5290,0.54781704,0.29367364
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4698,0.54738712,0.2941726
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2841,0.54891597,0.29263117
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4344,0.54908486,0.29250447
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2120,0.55082727,0.29080977
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5249,0.55013392,0.29148162
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2474,0.54836257,0.29310568
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6870,0.54808474,0.2934861
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3766,0.54626668,0.29531169
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4693,0.54817004,0.29338761
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3344,0.54818302,0.29342539
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7404,0.54937519,0.29223208
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7403,0.55109824,0.29053374
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8174,0.55028135,0.29132376
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2294,0.55030911,0.29133424
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3859,0.54858512,0.29306803
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7406,0.54872801,0.29288275
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5612,0.54802229,0.29358756
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8449,0.54873655,0.29288765
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6663,0.5478284,0.29374742
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5705,0.54876265,0.29288897
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7857,0.5454107,0.29617561
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6664,0.54793914,0.29369419
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6748,0.54870373,0.29293114
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6749,0.54954275,0.29211043
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6842,0.54889976,0.29274351
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3346,0.54702855,0.29462113
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7292,0.5483217,0.29335939
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5706,0.54777979,0.29381717
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4518,0.54825065,0.29341542
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7950,0.54885687,0.29281689
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,1951,0.54994689,0.2917567
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5613,0.54703845,0.29463515
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6841,0.5483428,0.29331999
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3888,0.54933828,0.29236235
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6778,0.54924861,0.29240072
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3792,0.54938231,0.29233233
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2581,0.54818361,0.29354295
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2044,0.54904175,0.29266399
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,1948,0.54941242,0.29233785
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6872,0.55068093,0.29105662
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3885,0.55038801,0.29135987
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3527,0.54877354,0.29297423
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2660,0.54864006,0.29306442
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3343,0.54735332,0.29434342
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3795,0.54798204,0.29374504
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2753,0.54884459,0.29290123
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3886,0.54828193,0.29344269
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5342,0.54809873,0.29365348
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2845,0.54938034,0.29235662
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2041,0.54821492,0.29348969
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4612,0.55030541,0.29143252
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6780,0.54972652,0.29200542
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2042,0.55019792,0.29155284
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4692,0.55076879,0.29096271
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2123,0.55084593,0.29094393
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6229,0.54976759,0.29198745
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3616,0.55118157,0.2905916
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3793,0.54671221,0.29501822
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4884,0.54930498,0.29248221
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,1949,0.54849407,0.29330448
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4160,0.54958857,0.29220147
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2133,0.54781387,0.29395524
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4977,0.55040957,0.29141967
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3977,0.54892177,0.29284087
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7804,0.54937084,0.29236466
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4459,0.54948356,0.29231426
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7710,0.5478763,0.2939021
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2672,0.54929884,0.29250037
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4787,0.54970955,0.29204703
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4433,0.54788132,0.29389182
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4969,0.54825539,0.29350598
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4253,0.54932121,0.29246085
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4970,0.54865878,0.29306175
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3710,0.54792669,0.29383711
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3707,0.55023684,0.29156964
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6411,0.54833414,0.29339878
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2122,0.55053502,0.29124529
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3491,0.5502084,0.29160912
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5433,0.54893206,0.29288613
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2663,0.55012459,0.29175831
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4876,0.55017134,0.29161835
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2661,0.54902154,0.29282778
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5246,0.5489248,0.29287745
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4227,0.54983928,0.29194823
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4462,0.55021273,0.29164969
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2754,0.54864812,0.29320532
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6504,0.5484846,0.29331614
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7207,0.54875589,0.29308358
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2765,0.54934338,0.29253045
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3708,0.54969505,0.29217194
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5248,0.55079758,0.29106564
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2756,0.54865677,0.2931561
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4824,0.54888361,0.2929382
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2472,0.55037555,0.29151748
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7803,0.55035435,0.29150899
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5339,0.54970897,0.2921733
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6226,0.5471727,0.29466782
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5341,0.54988276,0.2919922
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4136,0.54921002,0.29261178
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3251,0.54857119,0.29329191
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5061,0.55001503,0.29187004
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4826,0.54812059,0.2937686
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2039,0.54893215,0.29296917
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3435,0.55019651,0.29171503
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4699,0.54937499,0.29251849
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5797,0.54960765,0.29231025
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8032,0.55034131,0.29145416
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4980,0.54815722,0.29370862
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2487,0.55024469,0.29170263
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7114,0.54872105,0.29313613
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2225,0.54952976,0.29239441
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4887,0.54986382,0.29205854
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6781,0.55051798,0.29144432
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,1946,0.54974619,0.29213871
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8079,0.54925468,0.29266967
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4643,0.55024561,0.29167003
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4877,0.54881342,0.29313425
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6848,0.55059593,0.29133958
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8493,0.55037839,0.29159072
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7711,0.54908634,0.29285029
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3951,0.54736205,0.29445723
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8307,0.54937558,0.29259716
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2315,0.55049794,0.29150026
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2594,0.54990837,0.29203841
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8214,0.54751719,0.29446537
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2592,0.54986958,0.2921329
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6753,0.54897111,0.29299961
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2312,0.5503197,0.29166307
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4551,0.54971635,0.29229418
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3310,0.54696832,0.29499751
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5292,0.54956198,0.29239849
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7436,0.54988591,0.29211657
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5527,0.54920865,0.29278372
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5525,0.54931648,0.29265851
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6755,0.54942493,0.29248824
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8450,0.5486393,0.29333995
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8122,0.55045635,0.29153953
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2313,0.54898945,0.29301179
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6692,0.54951639,0.29247727
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7025,0.55031701,0.29170747
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4522,0.54903221,0.29289959
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4788,0.54946536,0.29248608
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2857,0.5480983,0.29387382
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7673,0.55087667,0.29113251
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6846,0.54812868,0.29384595
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2319,0.54928191,0.29273796
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4915,0.54987709,0.29212828
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3494,0.54987722,0.2921959
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3493,0.54781247,0.29423196
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2591,0.55074563,0.29127689
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4978,0.54705384,0.2948772
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5160,0.54858826,0.29341179
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4161,0.5490081,0.29302325
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5528,0.55002052,0.29205528
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5385,0.54914494,0.29291595
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7527,0.54896359,0.29307987
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3619,0.54920919,0.29276272
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7620,0.5492808,0.29276068
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4071,0.54931666,0.29277362
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4072,0.55029924,0.2917941
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4885,0.54593347,0.29607956
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7296,0.54982585,0.29217935
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7238,0.5494766,0.29256546
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7145,0.55037756,0.2916879
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3618,0.55010511,0.29201097
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5428,0.54976122,0.29234022
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2673,0.54857429,0.29351338
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6752,0.54931427,0.29277349
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4874,0.55114735,0.29092693
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8035,0.55018469,0.29189747
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4254,0.55011087,0.29192835
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5619,0.54928329,0.29273154
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4229,0.55015733,0.29190992
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4074,0.55133875,0.29075211
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7401,0.549215,0.29286846
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3218,0.54996078,0.2921703
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2766,0.54927114,0.29284576
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6845,0.54858985,0.29349546
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6596,0.54969593,0.2924116
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5473,0.54874305,0.29337368
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8034,0.5491973,0.2928932
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2387,0.54986122,0.29228565
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,3219,0.54817887,0.29390077
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5008,0.54995384,0.29207992
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7988,0.54953413,0.2925378
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,5100,0.55142859,0.29071254
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7027,0.54909367,0.29304775
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4967,0.5489433,0.29318121
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7028,0.54851975,0.29358993
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4345,0.54997924,0.29205756
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,7672,0.55196056,0.29020015
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4460,0.54962487,0.29250459
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,2751,0.5492667,0.29291511
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4524,0.54984724,0.29230282
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8038,0.55102079,0.2911556
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,8039,0.55072998,0.29145196
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,6933,0.54896548,0.29318647
"3;24,24,48;1,24,12;1,1,1",288,8649,9300,4510,0.54984464,0.2922989
